Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Kohl's,1185732,2021-04-11,West,Wyoming,Cheyenne,Women's Athletic Footwear,35.0,425.0,14875.0,5206.25,0.35,In-store
Kohl's,1185732,2021-04-11,West,Wyoming,Cheyenne,Men's Apparel,50.0,425.0,21250.0,6375.0,0.3,In-store
Kohl's,1185732,2021-04-11,West,Wyoming,Cheyenne,Women's Apparel,40.0,550.0,22000.0,5500.0,0.25,In-store
Kohl's,1185732,2021-05-10,West,Wyoming,Cheyenne,Men's Street Footwear,50.0,820.0,41000.0,20500.0,0.5,In-store
Kohl's,1185732,2021-05-10,West,Wyoming,Cheyenne,Men's Athletic Footwear,45.00000000000001,525.0,23625.000000000004,7087.5,0.3,In-store
Kohl's,1185732,2021-05-10,West,Wyoming,Cheyenne,Women's Street Footwear,40.0,500.0,20000.0,7000.0,0.35,In-store
Kohl's,1185732,2021-05-10,West,Wyoming,Cheyenne,Women's Athletic Footwear,40.0,450.0,18000.0,6299.999999999999,0.35,In-store
Kohl's,1185732,2021-05-10,West,Wyoming,Cheyenne,Men's Apparel,50.0,475.0,23750.0,7125.0,0.3,In-store
Kohl's,1185732,2021-05-10,West,Wyoming,Cheyenne,Women's Apparel,55.00000000000001,600.0,33000.00000000001,8250.000000000002,0.25,In-store
Kohl's,1185732,2021-06-12,West,Wyoming,Cheyenne,Men's Street Footwear,50.0,850.0,42500.0,21250.0,0.5,In-store
Kohl's,1185732,2021-06-12,West,Wyoming,Cheyenne,Men's Athletic Footwear,45.00000000000001,600.0,27000.000000000007,8100.000000000002,0.3,In-store
Kohl's,1185732,2021-06-12,West,Wyoming,Cheyenne,Women's Street Footwear,40.0,525.0,21000.0,7350.0,0.35,In-store
Kohl's,1185732,2021-06-12,West,Wyoming,Cheyenne,Women's Athletic Footwear,40.0,500.0,20000.0,7000.0,0.35,In-store
Kohl's,1185732,2021-06-12,West,Wyoming,Cheyenne,Men's Apparel,50.0,500.0,25000.0,7500.0,0.3,In-store
Kohl's,1185732,2021-06-12,West,Wyoming,Cheyenne,Women's Apparel,55.00000000000001,650.0,35750.00000000001,8937.500000000002,0.25,In-store
Kohl's,1185732,2021-07-10,West,Wyoming,Cheyenne,Men's Street Footwear,50.0,875.0,43750.0,21875.0,0.5,In-store
Kohl's,1185732,2021-07-10,West,Wyoming,Cheyenne,Men's Athletic Footwear,45.00000000000001,625.0,28125.000000000007,8437.500000000002,0.3,In-store
Kohl's,1185732,2021-07-10,West,Wyoming,Cheyenne,Women's Street Footwear,40.0,550.0,22000.0,7700.0,0.35,In-store
Kohl's,1185732,2021-07-10,West,Wyoming,Cheyenne,Women's Athletic Footwear,40.0,500.0,20000.0,7000.0,0.35,In-store
Kohl's,1185732,2021-07-10,West,Wyoming,Cheyenne,Men's Apparel,50.0,525.0,26250.0,7875.0,0.3,In-store
Kohl's,1185732,2021-07-10,West,Wyoming,Cheyenne,Women's Apparel,55.00000000000001,700.0,38500.00000000001,9625.000000000002,0.25,In-store
Kohl's,1185732,2021-08-11,West,Wyoming,Cheyenne,Men's Street Footwear,50.0,850.0,42500.0,21250.0,0.5,In-store
Kohl's,1185732,2021-08-11,West,Wyoming,Cheyenne,Men's Athletic Footwear,45.00000000000001,625.0,28125.000000000007,8437.500000000002,0.3,In-store
Kohl's,1185732,2021-08-11,West,Wyoming,Cheyenne,Women's Street Footwear,40.0,550.0,22000.0,7700.0,0.35,In-store
Kohl's,1185732,2021-08-11,West,Wyoming,Cheyenne,Women's Athletic Footwear,40.0,525.0,21000.0,7350.0,0.35,In-store
Kohl's,1185732,2021-08-11,West,Wyoming,Cheyenne,Men's Apparel,50.0,500.0,25000.0,7500.0,0.3,In-store
Kohl's,1185732,2021-08-11,West,Wyoming,Cheyenne,Women's Apparel,55.00000000000001,675.0,37125.00000000001,9281.250000000002,0.25,In-store
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Men's Street Footwear,50.0,800.0,40000.0,20000.0,0.5,In-store
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Men's Athletic Footwear,45.00000000000001,600.0,27000.000000000007,8100.000000000002,0.3,In-store
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Women's Street Footwear,40.0,525.0,21000.0,7350.0,0.35,In-store
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Women's Athletic Footwear,40.0,500.0,20000.0,7000.0,0.35,In-store
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Men's Apparel,50.0,500.0,25000.0,7500.0,0.3,In-store
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Women's Apparel,55.00000000000001,600.0,33000.00000000001,8250.000000000002,0.25,In-store
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Men's Street Footwear,55.00000000000001,775.0,42625.00000000001,21312.500000000004,0.5,In-store
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Men's Athletic Footwear,45.00000000000001,600.0,27000.000000000007,8100.000000000002,0.3,In-store
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Women's Street Footwear,45.00000000000001,500.0,22500.000000000004,7875.0,0.35,In-store
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Women's Athletic Footwear,45.00000000000001,475.0,21375.000000000004,7481.25,0.35,In-store
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Men's Apparel,55.00000000000001,475.0,26125.000000000004,7837.5,0.3,In-store
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Women's Apparel,60.0,600.0,36000.0,9000.0,0.25,In-store
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Men's Street Footwear,55.00000000000001,750.0,41250.00000000001,20625.000000000004,0.5,In-store
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Men's Athletic Footwear,45.00000000000001,575.0,25875.000000000004,7762.5,0.3,In-store
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Women's Street Footwear,45.00000000000001,520.0,23400.000000000004,8190.0,0.35,In-store
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Women's Athletic Footwear,45.00000000000001,500.0,22500.000000000004,7875.0,0.35,In-store
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Men's Apparel,55.00000000000001,475.0,26125.000000000004,7837.5,0.3,In-store
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Women's Apparel,60.0,575.0,34500.0,8625.0,0.25,In-store
Kohl's,1185732,2021-12-10,West,Wyoming,Cheyenne,Men's Street Footwear,55.00000000000001,800.0,44000.00000000001,22000.000000000004,0.5,In-store
Kohl's,1185732,2021-12-10,West,Wyoming,Cheyenne,Men's Athletic Footwear,45.00000000000001,600.0,27000.000000000007,8100.000000000002,0.3,In-store
Foot Locker,1185732,2021-12-10,West,Wyoming,Cheyenne,Women's Street Footwear,45.00000000000001,550.0,24750.000000000004,8662.5,0.35,In-store
Foot Locker,1185732,2021-12-10,West,Wyoming,Cheyenne,Women's Athletic Footwear,45.00000000000001,500.0,22500.000000000004,7875.0,0.35,In-store
Foot Locker,1185732,2021-12-10,West,Wyoming,Cheyenne,Men's Apparel,55.00000000000001,500.0,27500.000000000007,8250.000000000002,0.3,In-store
Foot Locker,1185732,2021-12-10,West,Wyoming,Cheyenne,Women's Apparel,60.0,600.0,36000.0,9000.0,0.25,In-store
Foot Locker,1128299,2021-01-24,West,Wyoming,Cheyenne,Men's Street Footwear,30.000000000000004,350.0,10500.000000000002,3675.0,0.35,In-store
Foot Locker,1128299,2021-01-24,West,Wyoming,Cheyenne,Men's Athletic Footwear,40.0,350.0,14000.0,4900.0,0.35,In-store
Foot Locker,1128299,2021-01-24,West,Wyoming,Cheyenne,Women's Street Footwear,40.0,350.0,14000.0,4900.0,0.35,In-store
Foot Locker,1128299,2021-01-24,West,Wyoming,Cheyenne,Women's Athletic Footwear,40.0,200.0,8000.0,2800.0,0.35,In-store
Foot Locker,1128299,2021-01-24,West,Wyoming,Cheyenne,Men's Apparel,45.00000000000001,150.0,6750.000000000002,2700.000000000001,0.4,In-store
Foot Locker,1128299,2021-01-24,West,Wyoming,Cheyenne,Women's Apparel,40.0,400.0,16000.0,4800.0,0.3,In-store
Foot Locker,1128299,2021-02-24,West,Wyoming,Cheyenne,Men's Street Footwear,30.000000000000004,450.0,13500.000000000004,4725.000000000001,0.35,In-store
Foot Locker,1128299,2021-02-24,West,Wyoming,Cheyenne,Men's Athletic Footwear,40.0,350.0,14000.0,4900.0,0.35,In-store
Foot Locker,1128299,2021-02-24,West,Wyoming,Cheyenne,Women's Street Footwear,40.0,350.0,14000.0,4900.0,0.35,In-store
Foot Locker,1128299,2021-02-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,40.0,200.0,8000.0,2800.0,0.35,In-store
Foot Locker,1128299,2021-02-24,Southeast,Virginia,Richmond,Men's Apparel,45.00000000000001,125.0,5625.000000000001,2250.0000000000005,0.4,In-store
Foot Locker,1128299,2021-02-24,Southeast,Virginia,Richmond,Women's Apparel,40.0,325.0,13000.0,3900.0,0.3,In-store
Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Men's Street Footwear,40.0,475.0,19000.0,6650.0,0.35,In-store
Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,50.0,325.0,16250.0,5687.5,0.35,In-store
Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Women's Street Footwear,54.99999999999999,350.0,19249.999999999996,6737.499999999998,0.35,In-store
Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,50.0,250.0,12500.0,4375.0,0.35,In-store
Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Men's Apparel,55.00000000000001,100.0,5500.000000000001,2200.0000000000005,0.4,In-store
Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Women's Apparel,50.0,300.0,15000.0,4500.0,0.3,In-store
Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Men's Street Footwear,55.00000000000001,475.0,26125.000000000004,9143.75,0.35,In-store
Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,60.00000000000001,275.0,16500.000000000004,5775.000000000001,0.35,In-store
Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Women's Street Footwear,60.00000000000001,325.0,19500.000000000004,6825.0,0.35,In-store
Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,45.00000000000001,225.0,10125.000000000002,3543.75,0.35,In-store
Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Men's Apparel,50.000000000000014,125.0,6250.000000000002,2500.000000000001,0.4,In-store
Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Women's Apparel,65.00000000000001,300.0,19500.000000000004,5850.000000000001,0.3,In-store
Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Men's Street Footwear,50.0,500.0,25000.0,8750.0,0.35,In-store
Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Men's Athletic Footwear,55.00000000000001,350.0,19250.000000000004,6737.5,0.35,In-store
Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Women's Street Footwear,55.00000000000001,350.0,19250.000000000004,6737.5,0.35,In-store
Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Women's Athletic Footwear,50.0,275.0,13750.0,4812.5,0.35,In-store
Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Men's Apparel,44.99999999999999,175.0,7874.999999999998,3149.9999999999995,0.4,In-store
Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Women's Apparel,60.0,525.0,31500.0,9450.0,0.3,In-store
Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Men's Street Footwear,54.99999999999999,775.0,42624.99999999999,14918.749999999996,0.35,In-store
Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,64.99999999999999,650.0,42249.999999999985,14787.499999999995,0.35,In-store
Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Women's Street Footwear,80.0,650.0,52000.0,18200.0,0.35,In-store
Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,80.0,525.0,42000.0,14700.0,0.35,In-store
Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Men's Apparel,90.0,400.0,36000.0,14400.0,0.4,In-store
Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Women's Apparel,105.0,700.0,73500.0,22050.0,0.3,In-store
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Men's Street Footwear,85.0,850.0,72250.0,25287.499999999996,0.35,In-store
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,90.0,700.0,63000.0,22050.0,0.35,In-store
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Women's Street Footwear,90.0,650.0,58500.0,20475.0,0.35,In-store
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,85.0,550.0,46750.0,16362.5,0.35,In-store
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Men's Apparel,90.0,600.0,54000.0,21600.0,0.4,In-store
Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Women's Apparel,105.0,600.0,63000.0,18900.0,0.3,In-store
Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Men's Street Footwear,90.0,800.0,72000.0,25199.999999999996,0.35,In-store
Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,80.0,775.0,62000.0,21700.0,0.35,In-store
Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Women's Street Footwear,70.0,650.0,45500.0,15925.0,0.35,In-store
Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,70.0,425.0,29750.0,10412.5,0.35,In-store
Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Men's Apparel,70.0,425.0,29750.0,11900.0,0.4,In-store
Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Women's Apparel,75.0,250.0,18750.0,5625.0,0.3,In-store
Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Men's Street Footwear,50.000000000000014,450.0,22500.000000000007,7875.000000000002,0.35,In-store
Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Men's Athletic Footwear,55.000000000000014,450.0,24750.000000000007,8662.500000000002,0.35,In-store
Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women's Street Footwear,50.000000000000014,250.0,12500.000000000004,4375.000000000001,0.35,In-store
Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women's Athletic Footwear,50.000000000000014,200.0,10000.000000000004,3500.000000000001,0.35,In-store
Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Men's Apparel,60.00000000000001,225.0,13500.000000000004,5400.000000000002,0.4,In-store
Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women's Apparel,44.99999999999999,250.0,11249.999999999998,3374.999999999999,0.3,In-store
Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Men's Street Footwear,40.0,350.0,14000.0,4900.0,0.35,In-store
Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,55.000000000000014,525.0,28875.000000000007,10106.250000000002,0.35,In-store
Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Women's Street Footwear,50.000000000000014,350.0,17500.000000000007,6125.000000000002,0.35,In-store
Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,45.00000000000001,325.0,14625.000000000004,5118.750000000001,0.35,In-store
Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Men's Apparel,55.00000000000001,300.0,16500.000000000004,6600.000000000002,0.4,In-store
Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Women's Apparel,60.00000000000001,350.0,21000.000000000004,6300.000000000001,0.3,In-store
Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Men's Street Footwear,45.00000000000001,575.0,25875.000000000004,9056.25,0.35,In-store
Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,50.000000000000014,650.0,32500.00000000001,11375.000000000004,0.35,In-store
Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Women's Street Footwear,45.00000000000001,475.0,21375.000000000004,7481.25,0.35,In-store
Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,55.000000000000014,450.0,24750.000000000007,8662.500000000002,0.35,In-store
Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Men's Apparel,75.00000000000001,425.0,31875.000000000007,12750.000000000004,0.4,In-store
Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Women's Apparel,80.00000000000001,550.0,44000.00000000001,13200.0,0.3,In-store
Foot Locker,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Street Footwear,65.00000000000001,750.0,48750.000000000015,17062.500000000004,0.35,In-store
Foot Locker,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,75.00000000000003,750.0,56250.00000000002,19687.500000000007,0.35,In-store
Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Street Footwear,70.00000000000001,550.0,38500.00000000001,13475.0,0.35,In-store
Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,70.00000000000001,550.0,38500.00000000001,13475.0,0.35,In-store
Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Men's Apparel,80.00000000000001,475.0,38000.00000000001,15200.000000000004,0.4,In-store
Sports Direct,1128299,2021-12-23,Southeast,Virginia,Richmond,Women's Apparel,85.00000000000001,575.0,48875.00000000001,14662.5,0.3,In-store
Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Men's Street Footwear,35.0,750.0,26250.0,13125.0,0.5,In-store
Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Men's Athletic Footwear,35.0,550.0,19250.0,7700.0,0.39999999999999997,In-store
Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Women's Street Footwear,25.0,550.0,13750.0,4125.0,0.3,In-store
Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Women's Athletic Footwear,29.999999999999993,400.0,11999.999999999996,4199.999999999998,0.35,In-store
Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Men's Apparel,45.00000000000001,450.0,20250.000000000004,8100.0,0.39999999999999997,In-store
Sports Direct,1185732,2021-01-19,Southeast,Virginia,Richmond,Women's Apparel,35.0,550.0,19250.0,10587.500000000002,0.55,In-store
Sports Direct,1185732,2021-02-17,Southeast,Virginia,Richmond,Men's Street Footwear,35.0,800.0,28000.0,14000.0,0.5,In-store
Sports Direct,1185732,2021-02-17,Southeast,Virginia,Richmond,Men's Athletic Footwear,35.0,450.0,15750.0,6299.999999999999,0.39999999999999997,In-store
Sports Direct,1185732,2021-02-17,Southeast,Virginia,Richmond,Women's Street Footwear,25.0,500.0,12500.0,3750.0,0.3,In-store
Sports Direct,1185732,2021-02-17,Midwest,Michigan,Detroit,Women's Athletic Footwear,29.999999999999993,375.0,11249.999999999996,3937.4999999999986,0.35,In-store
Sports Direct,1185732,2021-02-17,Midwest,Michigan,Detroit,Men's Apparel,45.00000000000001,450.0,20250.000000000004,8100.0,0.39999999999999997,In-store
Sports Direct,1185732,2021-02-17,Midwest,Michigan,Detroit,Women's Apparel,35.0,550.0,19250.0,10587.500000000002,0.55,In-store
Sports Direct,1185732,2021-03-15,Midwest,Michigan,Detroit,Men's Street Footwear,35.0,770.0,26950.0,13475.0,0.5,In-store
Sports Direct,1185732,2021-03-15,Midwest,Michigan,Detroit,Men's Athletic Footwear,35.0,450.0,15750.0,6299.999999999999,0.39999999999999997,In-store
Sports Direct,1185732,2021-03-15,Midwest,Michigan,Detroit,Women's Street Footwear,25.0,475.0,11875.0,3562.5,0.3,In-store
Sports Direct,1185732,2021-03-15,Midwest,Michigan,Detroit,Women's Athletic Footwear,29.999999999999993,325.0,9749.999999999996,3412.4999999999986,0.35,In-store
Sports Direct,1185732,2021-03-15,Midwest,Michigan,Detroit,Men's Apparel,45.00000000000001,375.0,16875.000000000004,6750.0,0.39999999999999997,In-store
Sports Direct,1185732,2021-03-15,Midwest,Michigan,Detroit,Women's Apparel,35.0,475.0,16625.0,9143.750000000002,0.55,In-store
Sports Direct,1185732,2021-04-16,Midwest,Michigan,Detroit,Men's Street Footwear,35.0,725.0,25375.0,12687.5,0.5,In-store
Sports Direct,1185732,2021-04-16,Midwest,Michigan,Detroit,Men's Athletic Footwear,40.0,425.0,17000.0,6800.0,0.39999999999999997,In-store
Sports Direct,1185732,2021-04-16,Midwest,Michigan,Detroit,Women's Street Footwear,30.000000000000004,450.0,13500.000000000004,4050.000000000001,0.3,In-store
Sports Direct,1185732,2021-04-16,Midwest,Michigan,Detroit,Women's Athletic Footwear,35.0,375.0,13125.0,4593.75,0.35,In-store
Sports Direct,1185732,2021-04-16,Midwest,Michigan,Detroit,Men's Apparel,50.0,400.0,20000.0,8000.0,0.39999999999999997,In-store
